datetime,cpu,mem
Sat Sep  2 00:07:32 UTC 2023,7.4,3452137
Sat Sep  2 00:07:34 UTC 2023,7.4,3437904
Sat Sep  2 00:08:56 UTC 2023,19,3443533
Sat Sep  2 00:08:58 UTC 2023,5.8,3446272
Sat Sep  2 00:09:00 UTC 2023,5.8,3358306
Sat Sep  2 00:09:02 UTC 2023,5.8,3346510
Sat Sep  2 00:10:24 UTC 2023,17,3383620
Sat Sep  2 00:10:26 UTC 2023,5.9,3385046
Sat Sep  2 00:10:28 UTC 2023,5.9,3387096
Sat Sep  2 00:10:30 UTC 2023,5.9,3392931
Sat Sep  2 00:11:52 UTC 2023,16,3686268
Sat Sep  2 00:11:55 UTC 2023,5.8,3618201
Sat Sep  2 00:11:57 UTC 2023,5.8,3659605
Sat Sep  2 00:11:59 UTC 2023,5.8,3620895
Sat Sep  2 00:13:21 UTC 2023,21,3702930
Sat Sep  2 00:13:23 UTC 2023,6,3635973
Sat Sep  2 00:13:25 UTC 2023,6,3678207
Sat Sep  2 00:13:27 UTC 2023,6,3640859
Sat Sep  2 00:14:49 UTC 2023,5.5,3740078
Sat Sep  2 00:14:51 UTC 2023,6.4,3674066
Sat Sep  2 00:14:54 UTC 2023,6.4,3717004
Sat Sep  2 00:14:56 UTC 2023,6.4,3678558
Sat Sep  2 00:16:18 UTC 2023,22,3667423
Sat Sep  2 00:16:25 UTC 2023,10,3674983
Sat Sep  2 00:16:30 UTC 2023,30,3434101
Sat Sep  2 00:17:52 UTC 2023,30,3778707
Sat Sep  2 00:18:00 UTC 2023,11,3744331
Sat Sep  2 00:18:04 UTC 2023,31,3497034
Sat Sep  2 00:19:57 UTC 2023,12,3716069
Sat Sep  2 00:20:05 UTC 2023,14,3714718
Sat Sep  2 00:20:09 UTC 2023,33,3479396
Sat Sep  2 00:22:58 UTC 2023,33,3458195
Sat Sep  2 00:23:00 UTC 2023,11,3443653
Sat Sep  2 00:23:02 UTC 2023,11,3456155
Sat Sep  2 00:23:04 UTC 2023,11,3430725
Sat Sep  2 00:24:26 UTC 2023,3.6,3495377
Sat Sep  2 00:24:28 UTC 2023,14,3496690
Sat Sep  2 00:24:30 UTC 2023,14,3500224
Sat Sep  2 00:24:32 UTC 2023,14,3496763
Sat Sep  2 00:25:55 UTC 2023,18,3498376
Sat Sep  2 00:25:57 UTC 2023,5.8,3499874
Sat Sep  2 00:25:59 UTC 2023,5.8,3494465
Sat Sep  2 00:26:01 UTC 2023,5.8,3480812
Sat Sep  2 00:27:23 UTC 2023,16,3705037
Sat Sep  2 00:27:25 UTC 2023,5.8,3639484
Sat Sep  2 00:27:27 UTC 2023,5.8,3683686
Sat Sep  2 00:27:28 UTC 2023,5.8,3686564
Sat Sep  2 00:29:08 UTC 2023,8.1,3773203
Sat Sep  2 00:29:10 UTC 2023,8.1,3707210
Sat Sep  2 00:29:12 UTC 2023,8.1,3751461
Sat Sep  2 00:29:14 UTC 2023,21,3716582
Sat Sep  2 00:31:17 UTC 2023,21,3770286
Sat Sep  2 00:31:19 UTC 2023,9.6,3704041
Sat Sep  2 00:31:21 UTC 2023,9.6,3745857
Sat Sep  2 00:31:23 UTC 2023,9.6,3702526
Sat Sep  2 00:33:16 UTC 2023,22,3833832
Sat Sep  2 00:33:24 UTC 2023,11,3832610
Sat Sep  2 00:33:28 UTC 2023,33,3476768
Sat Sep  2 00:35:51 UTC 2023,16,3727592
Sat Sep  2 00:35:58 UTC 2023,12,3724518
Sat Sep  2 00:36:02 UTC 2023,38,3323519
Sat Sep  2 00:37:25 UTC 2023,38,3770262
Sat Sep  2 00:37:33 UTC 2023,11,3761397
Sat Sep  2 00:37:37 UTC 2023,36,3452976
Sat Sep  2 00:38:59 UTC 2023,36,3414489
Sat Sep  2 00:39:01 UTC 2023,7.5,3429875
Sat Sep  2 00:39:03 UTC 2023,7.5,3448842
Sat Sep  2 00:39:05 UTC 2023,7.5,3435994
Sat Sep  2 00:40:28 UTC 2023,20,3418978
Sat Sep  2 00:40:30 UTC 2023,5.8,3430910
Sat Sep  2 00:40:32 UTC 2023,5.8,3432428
Sat Sep  2 00:40:33 UTC 2023,5.8,3431216
Sat Sep  2 00:41:56 UTC 2023,16,3456861
Sat Sep  2 00:41:58 UTC 2023,5.8,3458470
Sat Sep  2 00:42:00 UTC 2023,5.8,3460332
Sat Sep  2 00:42:02 UTC 2023,5.8,3457676
Sat Sep  2 00:43:24 UTC 2023,16,3770244
Sat Sep  2 00:43:26 UTC 2023,5.8,3704100
Sat Sep  2 00:43:28 UTC 2023,5.8,3747413
Sat Sep  2 00:43:30 UTC 2023,5.8,3751260
Sat Sep  2 00:44:53 UTC 2023,5.3,3803808
Sat Sep  2 00:44:54 UTC 2023,6.3,3734839
Sat Sep  2 00:44:56 UTC 2023,6.3,3778197
Sat Sep  2 00:44:58 UTC 2023,6.3,3743566
Sat Sep  2 00:46:21 UTC 2023,23,3723134
Sat Sep  2 00:46:23 UTC 2023,5.9,3656410
Sat Sep  2 00:46:25 UTC 2023,5.9,3700023
Sat Sep  2 00:46:26 UTC 2023,5.9,3670484
Sat Sep  2 00:47:49 UTC 2023,21,3753898
Sat Sep  2 00:47:57 UTC 2023,10,3752436
Sat Sep  2 00:48:02 UTC 2023,32,3424494
Sat Sep  2 00:49:24 UTC 2023,6.7,3713513
Sat Sep  2 00:49:33 UTC 2023,34,3713962
Sat Sep  2 00:49:37 UTC 2023,34,3435886
Sat Sep  2 00:51:00 UTC 2023,34,3746879
Sat Sep  2 00:51:07 UTC 2023,11,3716103
Sat Sep  2 00:51:11 UTC 2023,37,3498054
Sat Sep  2 00:52:34 UTC 2023,37,3457339
Sat Sep  2 00:52:36 UTC 2023,7.4,3452341
Sat Sep  2 00:52:38 UTC 2023,7.4,3454228
Sat Sep  2 00:52:40 UTC 2023,7.4,3448540
Sat Sep  2 00:54:02 UTC 2023,23,3504025
Sat Sep  2 00:54:04 UTC 2023,23,3509648
Sat Sep  2 00:54:06 UTC 2023,23,3510719
Sat Sep  2 00:54:07 UTC 2023,16,3497855
Sat Sep  2 00:55:30 UTC 2023,16,3411156
Sat Sep  2 00:55:32 UTC 2023,6,3414772
Sat Sep  2 00:55:33 UTC 2023,6,3415864
Sat Sep  2 00:55:35 UTC 2023,6,3412494
Sat Sep  2 00:56:58 UTC 2023,16,3720657
Sat Sep  2 00:57:00 UTC 2023,5.7,3655197
Sat Sep  2 00:57:02 UTC 2023,5.7,3689457
Sat Sep  2 00:57:03 UTC 2023,5.7,3701558
Sat Sep  2 00:58:26 UTC 2023,22,3755424
Sat Sep  2 00:58:28 UTC 2023,6,3687961
Sat Sep  2 00:58:30 UTC 2023,6,3731426
Sat Sep  2 00:58:32 UTC 2023,6,3685497
Sat Sep  2 00:59:54 UTC 2023,5.5,3713883
Sat Sep  2 00:59:56 UTC 2023,6.2,3657627
Sat Sep  2 00:59:58 UTC 2023,6.2,3702287
Sat Sep  2 00:59:59 UTC 2023,6.2,3705709
Sat Sep  2 01:01:22 UTC 2023,22,3689269
Sat Sep  2 01:01:28 UTC 2023,11,3684776
Sat Sep  2 01:01:32 UTC 2023,52,3359917
Sat Sep  2 01:02:55 UTC 2023,52,3773896
Sat Sep  2 01:03:03 UTC 2023,12,3763831
Sat Sep  2 01:03:08 UTC 2023,38,3468686
Sat Sep  2 01:04:30 UTC 2023,6.8,3700652
Sat Sep  2 01:04:38 UTC 2023,26,3698391
Sat Sep  2 01:04:43 UTC 2023,35,3355188
Sat Sep  2 01:06:05 UTC 2023,35,3432993
Sat Sep  2 01:06:07 UTC 2023,7.4,3449391
Sat Sep  2 01:06:09 UTC 2023,7.4,3459715
Sat Sep  2 01:06:11 UTC 2023,7.4,3425939
Sat Sep  2 01:07:33 UTC 2023,20,3406071
Sat Sep  2 01:07:35 UTC 2023,5.9,3407454
Sat Sep  2 01:07:37 UTC 2023,5.9,3400538
Sat Sep  2 01:07:39 UTC 2023,5.9,3406272
Sat Sep  2 01:09:01 UTC 2023,16,3460168
Sat Sep  2 01:09:03 UTC 2023,6.2,3461528
Sat Sep  2 01:09:05 UTC 2023,6.2,3463515
Sat Sep  2 01:09:07 UTC 2023,6.2,3454315
Sat Sep  2 01:10:29 UTC 2023,17,3739095
Sat Sep  2 01:10:31 UTC 2023,5.8,3673240
Sat Sep  2 01:10:33 UTC 2023,5.8,3602765
Sat Sep  2 01:10:35 UTC 2023,5.8,3610851
Sat Sep  2 01:11:58 UTC 2023,22,3658150
Sat Sep  2 01:11:59 UTC 2023,5.8,3591766
Sat Sep  2 01:12:01 UTC 2023,5.8,3637021
Sat Sep  2 01:12:03 UTC 2023,5.8,3604783
Sat Sep  2 01:13:26 UTC 2023,23,3685092
Sat Sep  2 01:13:28 UTC 2023,5.8,3617749
Sat Sep  2 01:13:30 UTC 2023,5.8,3662894
Sat Sep  2 01:13:32 UTC 2023,5.8,3621212
Sat Sep  2 01:14:54 UTC 2023,5.4,3798232
Sat Sep  2 01:15:02 UTC 2023,15,3785621
Sat Sep  2 01:15:06 UTC 2023,37,3572538
Sat Sep  2 01:16:28 UTC 2023,37,3644355
Sat Sep  2 01:16:36 UTC 2023,11,3642505
Sat Sep  2 01:16:40 UTC 2023,44,3278678
Sat Sep  2 01:18:02 UTC 2023,44,3655732
Sat Sep  2 01:18:09 UTC 2023,11,3653813
Sat Sep  2 01:18:14 UTC 2023,43,3306968
Sat Sep  2 01:23:10 UTC 2023,16,3304135
Sat Sep  2 01:23:12 UTC 2023,12,3317283
Sat Sep  2 01:23:14 UTC 2023,12,3330655
Sat Sep  2 01:23:16 UTC 2023,12,3298294
Sat Sep  2 01:25:12 UTC 2023,4.8,3423174
Sat Sep  2 01:25:15 UTC 2023,7,3357687
Sat Sep  2 01:25:17 UTC 2023,7,3356419
Sat Sep  2 01:25:19 UTC 2023,7,3335737
Sat Sep  2 01:27:10 UTC 2023,19,3370955
Sat Sep  2 01:27:12 UTC 2023,8.4,3372393
Sat Sep  2 01:27:14 UTC 2023,8.4,3374577
Sat Sep  2 01:27:16 UTC 2023,8.4,3354717
Sat Sep  2 01:29:01 UTC 2023,16,3681650
Sat Sep  2 01:29:03 UTC 2023,7.9,3615791
Sat Sep  2 01:29:05 UTC 2023,7.9,3659874
Sat Sep  2 01:29:07 UTC 2023,7.9,3684551
Sat Sep  2 01:30:29 UTC 2023,23,3726339
Sat Sep  2 01:30:31 UTC 2023,6,3658038
Sat Sep  2 01:30:33 UTC 2023,6,3701951
Sat Sep  2 01:30:35 UTC 2023,6,3670345
Sat Sep  2 01:31:58 UTC 2023,22,3598434
Sat Sep  2 01:31:59 UTC 2023,5.9,3530789
Sat Sep  2 01:32:01 UTC 2023,5.9,3574696
Sat Sep  2 01:32:03 UTC 2023,5.9,3578965
Sat Sep  2 01:33:26 UTC 2023,22,3692390
Sat Sep  2 01:33:33 UTC 2023,11,3681007
Sat Sep  2 01:33:37 UTC 2023,42,3340924
Sat Sep  2 01:34:59 UTC 2023,9.6,3657657
Sat Sep  2 01:35:07 UTC 2023,13,3655192
Sat Sep  2 01:35:11 UTC 2023,42,3392750
Sat Sep  2 01:36:34 UTC 2023,42,3743542
Sat Sep  2 01:36:43 UTC 2023,12,3730418
Sat Sep  2 01:36:48 UTC 2023,32,3338095
Sat Sep  2 01:38:10 UTC 2023,32,3429167
Sat Sep  2 01:38:12 UTC 2023,7.5,3421391
Sat Sep  2 01:38:14 UTC 2023,7.5,3437089
Sat Sep  2 01:38:16 UTC 2023,7.5,3413885
Sat Sep  2 01:39:39 UTC 2023,5.4,3369064
Sat Sep  2 01:39:41 UTC 2023,7.5,3370366
Sat Sep  2 01:39:43 UTC 2023,7.5,3372600
Sat Sep  2 01:39:45 UTC 2023,7.5,3370368
Sat Sep  2 01:41:29 UTC 2023,16,3419656
Sat Sep  2 01:41:31 UTC 2023,7.9,3420832
Sat Sep  2 01:41:33 UTC 2023,7.9,3527476
Sat Sep  2 01:41:35 UTC 2023,7.9,3427356
Sat Sep  2 01:43:21 UTC 2023,16,3699750
Sat Sep  2 01:43:23 UTC 2023,7.8,3642972
Sat Sep  2 01:43:25 UTC 2023,7.8,3686688
Sat Sep  2 01:43:27 UTC 2023,7.8,3689526
Sat Sep  2 01:45:20 UTC 2023,13,3714976
Sat Sep  2 01:45:21 UTC 2023,5.4,3649806
Sat Sep  2 01:45:23 UTC 2023,5.4,3694575
Sat Sep  2 01:45:25 UTC 2023,5.4,3659643
Sat Sep  2 01:47:18 UTC 2023,22,3744229
Sat Sep  2 01:47:20 UTC 2023,8.3,3677180
Sat Sep  2 01:47:22 UTC 2023,8.3,3720722
Sat Sep  2 01:47:24 UTC 2023,8.3,3676566
Sat Sep  2 01:49:01 UTC 2023,22,3684028
Sat Sep  2 01:49:08 UTC 2023,11,3691254
Sat Sep  2 01:49:12 UTC 2023,47,3357978
Sat Sep  2 01:50:35 UTC 2023,47,3691305
Sat Sep  2 01:50:43 UTC 2023,11,3680668
Sat Sep  2 01:50:47 UTC 2023,42,3445471
Sat Sep  2 01:52:10 UTC 2023,42,3744842
Sat Sep  2 01:52:19 UTC 2023,11,3744943
Sat Sep  2 01:52:24 UTC 2023,36,3490491
Sat Sep  2 01:53:46 UTC 2023,16,3469438
Sat Sep  2 01:53:48 UTC 2023,16,3575004
Sat Sep  2 01:53:50 UTC 2023,16,3678677
Sat Sep  2 01:53:52 UTC 2023,16,3755357
Sat Sep  2 01:55:14 UTC 2023,12,3690878
Sat Sep  2 01:55:16 UTC 2023,9,3693894
Sat Sep  2 01:55:18 UTC 2023,9,3585099
Sat Sep  2 01:55:20 UTC 2023,9,3584172
