--------- beginning of main
09-02 09:01:10.951 14031 14031 E adbd    : recv: OPEN 00018ab3 00000000 0095:73 68 65 6C 6C 2C 76 32 2C 54 45 52 4D 3D 78 74 65 72 6D 2D 32 35 36 63 6F 6C 6F 72 2C 72 61 77 3A 61 6D 20 73 74 61 72 74 20 2D 53 20 2D 61 20 61 6E 64 72 6F 69 64 2E 69 6E 74 65 6E 74 2E 61 63 74 69 6F 6E 2E 56 49 45 57 20 2D 6E 20 6F 72 67 2E 6D 6F 7A 69 6C 6C 61 2E 66 69 72 65 66 6F 78 2F 6F 72 67 2E 6D 6F 7A 69 6C 6C 61 2E 67 65 63 6B 6F 2E 42 72 6F 77 73 65 72 41 70 70 20 2D 2D 61 63 74 69 76 69 74 79 2D 63 6C 65 61 72 2D 74 61 73 6B 00 
09-02 09:01:10.951 14031 14031 E adbd    : service_to_fd: shell,v2,TERM=xterm-256color,raw:am start -S -a android.intent.action.VIEW -n org.mozilla.firefox/org.mozilla.gecko.BrowserApp --activity-clear-task
09-02 09:01:13.214  3979  8178 D InputMethodManagerService: windowGainedFocus: destinationUserId (getCallingUid) = 0
09-02 09:01:13.215  3979  8178 D InputMethodManagerService: windowGainedFocus: currentUserId=0
09-02 09:01:13.215  3979  8178 D InputMethodManagerService: windowGainedFocus: mCurrentFocusedUserId=0
09-02 09:01:13.215  3979  8178 D InputMethodManagerService: windowGainedFocus : lock - currentUserId = 0 destinationUserId = 0
09-02 09:01:13.215  3979  8178 D InputMethodManagerService: windowGainedFocus : mCurrentFocusedUserId - 0 and mSecureKeypadEnabled - false, userSwitched - false
09-02 09:01:13.215  3979  8178 V InputMethodManagerService: windowGainedFocus : reason=WINDOW_FOCUS_GAIN client=android.os.BinderProxy@f398c9d inputContext=null missingMethods= attribute=android.view.inputmethod.EditorInfo@c745d5b nm = org.mozilla.firefox controlFlags=#105 softInputMode=#110 windowFlags=#81010100
09-02 09:01:13.215  3979  8178 V InputMethodManagerService: hideCurrentInputLocked : shouldHideSoftInput is false
09-02 09:01:13.215  3979  8178 D InputMethodManagerService: isImeSwitcherDisabledPackage : false
09-02 09:01:13.216  3979  8178 V InputMethodManagerService: Creating new session for client ClientState{15fa9f8 uid 10154 pid 2033}
09-02 09:01:13.218  3979  8178 D InputMethodManagerService: setCurrentInputInfo - inputContext : null eidtorInfo : android.view.inputmethod.EditorInfo@c745d5b missingMethods : 0
09-02 09:01:13.221  4336  4336 I InputMethodWrapper:  call dispatchStartInputWithToken
09-02 09:01:13.221  4336  4336 I InputMethodService: dispatchStartInputWithToken
09-02 09:01:13.221  4336  4336 I SKBD    : SamsungKeypad [IMI] onStartInput - caller pid : 2033, caller uid : 10154
09-02 09:01:13.224  2033  2033 I DefaultSupportedAddonsChecker: Unregister check for new supported add-ons
09-02 09:01:13.243  3462  3462 I SurfaceFlinger: Display 0 HWC layers:
09-02 09:01:13.243  3462  3462 I SurfaceFlinger:     type    |    handle    | flag |  format   |   source crop (l,t,r,b)    |         frame       | name 
09-02 09:01:13.243  3462  3462 I SurfaceFlinger: ------------+--------------+------+-----------+----------------------------+---------------------+------
09-02 09:01:13.243  3462  3462 I SurfaceFlinger:      Client | 0x7abe64bf80 | 0000 | RGBA_8888 |   0.0    0.0  720.0 1280.0 |    0    0  720 1280 | org.mozilla.firefox/org.mozilla.fenix.HomeActivity#0
09-02 09:01:13.243  3462  3462 I SurfaceFlinger:      Client | 0x7ac4c24780 | 0000 | RGBA_8888 |   0.0    0.0  720.0 1280.0 |    0    0  720 1280 | Splash Screen org.mozilla.firefox#0
09-02 09:01:13.243  3462  3462 I SurfaceFlinger:      Client | 0x7abe64b980 | 0000 | RGBA_8888 |   0.0    0.0  720.0   42.0 |    0    0  720   42 | StatusBar#0
09-02 09:01:13.243  3462  3462 I SurfaceFlinger: 
09-02 09:01:13.244  2033  2071 I zygote64: Deoptimizing kotlinx.coroutines.internal.LockFreeLinkedListNode kotlinx.coroutines.internal.LockFreeLinkedListNode.correctPrev() due to JIT inline cache
09-02 09:01:13.249  3979  8178 D ConnectivityService: filterNetworkStateForUid() uid: 10025 networkInfo: [type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "WiFi 69", failover: false, available: true, roaming: false, metered: false]
09-02 09:01:13.263  3979  8178 D ConnectivityService: filterNetworkStateForUid() uid: 10025 networkInfo: [type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "WiFi 69", failover: false, available: true, roaming: false, metered: false]
09-02 09:01:13.273  2033  2206 I libglean_ffi: glean_core::upload: Ping ee402f08-d494-4b2c-b2de-198659449cad successfully sent 200.
09-02 09:01:13.275  2033  2206 I libglean_ffi: glean_core::upload::directory: File was deleted /data/user/0/org.mozilla.firefox/glean_data/pending_pings/ee402f08-d494-4b2c-b2de-198659449cad
09-02 09:01:13.278  2033  2206 I libglean_ffi: glean_core::upload: New upload task with id 82c450d3-4ce1-4316-8040-e2c85517d5e8 (path: /submit/org-mozilla-firefox/baseline/1/82c450d3-4ce1-4316-8040-e2c85517d5e8)
09-02 09:01:13.279  3979 10224 V WindowManager: rotationForOrientationLw(orient=2, last=0); user=0  sensorRotation=-1 mLidState=-1 mDockMode=0 mHdmiPlugged=false
09-02 09:01:13.320  3979 10224 V WindowManager: Relayout Window{66734e3 u0 org.mozilla.firefox/org.mozilla.fenix.HomeActivity}: viewVisibility=0 req=720x1280 WM.LayoutParams{(0,0)(fillxfill) sim=#10 ty=1 fl=#81010100 pfl=0x20000 fmt=-3 wanim=0x7f1404fa vsysui=0x2610 needsMenuKey=2 colorMode=0 naviIconColor=0}
09-02 09:01:13.321  3979  3979 D PreBindingService: handleMessage : 1
09-02 09:01:13.326  2033  2033 D ViewRootImpl@50a23f8[HomeActivity]: Relayout returned: old=[0,0][720,1280] new=[0,0][720,1280] result=0x1 surface={valid=true 533316730880} changed=false
09-02 09:01:13.343  2033  2033 V InputMethodManager: Starting input: tba=android.view.inputmethod.EditorInfo@3c17b52 nm : org.mozilla.firefox ic=null
09-02 09:01:13.347  2033  2033 I zygote64: Deoptimizing void kotlinx.coroutines.DispatchedTask.run() due to JIT inline cache
09-02 09:01:13.363  2033  2033 I WebExtension: releasePendingMessages: extension=fxa@mozac.org nativeApp=mozacWebchannelBackground session=null
09-02 09:01:13.389  3979  4046 I WindowManager: Destroying surface Surface(name=Splash Screen org.mozilla.firefox) called by com.android.server.wm.WindowStateAnimator.destroySurface:2501 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:985 com.android.server.wm.WindowState.destroyOrSaveSurfaceUnchecked:3671 com.android.server.wm.WindowState.destroySurface:3619 com.android.server.wm.AppWindowToken.destroySurfaces:722 com.android.server.wm.AppWindowToken.destroySurfaces:706 com.android.server.wm.WindowState.onExitAnimationDone:5333 com.android.server.wm.WindowStateAnimator.stepAnimationLocked:550 
09-02 09:01:13.389  3462  3462 I SurfaceFlinger: Display 0 HWC layers:
09-02 09:01:13.389  3462  3462 I SurfaceFlinger:     type    |    handle    | flag |  format   |   source crop (l,t,r,b)    |         frame       | name 
09-02 09:01:13.389  3462  3462 I SurfaceFlinger: ------------+--------------+------+-----------+----------------------------+---------------------+------
09-02 09:01:13.389  3462  3462 I SurfaceFlinger:      Device | 0x7abe64bd40 | 0000 | RGBA_8888 |   0.0    0.0  720.0 1280.0 |    0    0  720 1280 | org.mozilla.firefox/org.mozilla.fenix.HomeActivity#0
09-02 09:01:13.389  3462  3462 I SurfaceFlinger:      Device | 0x7abe64b980 | 0000 | RGBA_8888 |   0.0    0.0  720.0   42.0 |    0    0  720   42 | StatusBar#0
09-02 09:01:13.389  3462  3462 I SurfaceFlinger: 
09-02 09:01:13.390  3462  3501 I SurfaceFlinger: id=472 Removed Splash Screen org.mozilla.firefox#0 (4/5)
09-02 09:01:13.399  3462  3501 I SurfaceFlinger: id=472 Removed Splash Screen org.mozilla.firefox#0 (-2/5)
09-02 09:01:13.401 10264 10605 I FontLog : Received query Noto Color Emoji Compat, URI content://com.google.android.gms.fonts [CONTEXT service_id=132 ]
09-02 09:01:13.402 10264 10605 I FontLog : Query [emojicompat-emoji-font] resolved to {Noto Color Emoji Compat, wdth 100.0, wght 400, ital 0.0, bestEffort false} [CONTEXT service_id=132 ]
09-02 09:01:13.402  3462  3462 I Layer   : id=472 onRemoved Splash Screen org.mozilla.firefox#0 
09-02 09:01:13.407 10264 10605 I FontLog : Fetch {Noto Color Emoji Compat, wdth 100.0, wght 400, ital 0.0, bestEffort false} end status Status{statusCode=SUCCESS, resolution=null} [CONTEXT service_id=132 ]
09-02 09:01:13.414 10264 10605 I FontLog : Pulling font file for id = 228, cache size = 6 [CONTEXT service_id=132 ]
09-02 09:01:13.416  2033  2063 W ResourceType: Too many attribute references, stopped at: 0x01010099
09-02 09:01:13.422 10264 10605 I FontLog : Pulling font file for id = 228, cache size = 6 [CONTEXT service_id=132 ]
09-02 09:01:13.425  3979  8178 D ConnectivityService: filterNetworkStateForUid() uid: 10025 networkInfo: [type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "WiFi 69", failover: false, available: true, roaming: false, metered: false]
09-02 09:01:13.439  2033  2033 I zygote64: Deoptimizing kotlinx.coroutines.DisposableHandle kotlinx.coroutines.JobSupport.invokeOnCompletion(boolean, boolean, kotlin.jvm.functions.Function1) due to JIT inline cache
09-02 09:01:13.439  2033  2033 I zygote64: Deoptimizing void kotlinx.coroutines.internal.LockFreeLinkedListNode.finishAdd(kotlinx.coroutines.internal.LockFreeLinkedListNode) due to JIT inline cache
09-02 09:01:13.443  3979  6899 D SSRM:G  : SIOP:: AP = 280, PST = 280 (W:14), BAT = 254, USB = 0, CHG = 0
09-02 09:01:13.443  2033  2033 I WebExtension: releasePendingMessages: extension=readerview@mozac.org nativeApp=mozacReaderviewActive session=org.mozilla.geckoview.GeckoSession@ae96613
09-02 09:01:13.444  2033  2033 I WebExtension: releasePendingMessages: extension=readerview@mozac.org nativeApp=mozacReaderview session=org.mozilla.geckoview.GeckoSession@ae96613
09-02 09:01:13.463  2033  2033 I WebExtension: releasePendingMessages: extension=fxa@mozac.org nativeApp=mozacWebchannel session=org.mozilla.geckoview.GeckoSession@ae96613
09-02 09:01:13.465  2033  2033 I SessionPrioritizationMiddleware: Update the currentSelectedTab 36addbd7-f60b-49d2-9364-38fc5274e188 priority to HIGH
09-02 09:01:13.467  2033  2033 I WebExtension: releasePendingMessages: extension=icons@mozac.org nativeApp=MozacBrowserIcons session=org.mozilla.geckoview.GeckoSession@ae96613
09-02 09:01:13.471  2033  2033 I WebExtension: releasePendingMessages: extension=ads@mozac.org nativeApp=MozacBrowserAdsMessage session=org.mozilla.geckoview.GeckoSession@ae96613
09-02 09:01:13.472  2033  2033 I WebExtension: releasePendingMessages: extension=cookies@mozac.org nativeApp=MozacBrowserSearchMessage session=org.mozilla.geckoview.GeckoSession@ae96613
09-02 09:01:13.473  2033  2033 I zygote64: Deoptimizing void kotlinx.coroutines.JobSupport.completeStateFinalization(kotlinx.coroutines.Incomplete, java.lang.Object) due to JIT inline cache
09-02 09:01:13.483  2033  2038 I zygote64: Do full code cache collection, code=505KB, data=311KB
09-02 09:01:13.485  2033  2038 I zygote64: After code cache collection, code=430KB, data=221KB
09-02 09:01:13.520  2109  2137 I GeckoLoader: Library base=/data/app/org.mozilla.firefox-qXEeZwQeSKU-v4RxzjCTZA==/lib/arm64
09-02 09:01:13.520  2109  2137 I GeckoLoader: Library base=/data/app/org.mozilla.firefox-qXEeZwQeSKU-v4RxzjCTZA==/lib/arm64
09-02 09:01:13.521  2109  2137 E GeckoLibLoad: Load sqlite start
09-02 09:01:13.524  2109  2137 E GeckoLibLoad: Load sqlite done
09-02 09:01:13.524  2109  2137 I GeckoLoader: Library base=/data/app/org.mozilla.firefox-qXEeZwQeSKU-v4RxzjCTZA==/lib/arm64
09-02 09:01:13.524  2109  2137 E GeckoLibLoad: Load nss start
09-02 09:01:13.524  2109  2137 E GeckoLibLoad: Load nss done
09-02 09:01:13.525  2109  2137 I GeckoLoader: Library base=/data/app/org.mozilla.firefox-qXEeZwQeSKU-v4RxzjCTZA==/lib/arm64
09-02 09:01:13.528  2033  2063 W AudioCapabilities: Unsupported mime audio/mpeg-L1
09-02 09:01:13.528  2033  2063 W AudioCapabilities: Unsupported mime audio/mpeg-L2
09-02 09:01:13.529  2033  2063 W AudioCapabilities: Unsupported mime audio/x-ms-wma
09-02 09:01:13.530  2033  2063 W AudioCapabilities: Unsupported mime audio/x-ima
09-02 09:01:13.536  2033  2063 W VideoCapabilities: Unrecognized profile 2130706433 for video/avc
09-02 09:01:13.536  2033  2063 W VideoCapabilities: Unrecognized profile 2130706434 for video/avc
09-02 09:01:13.540  2033  2063 W VideoCapabilities: Unrecognized profile 2130706433 for video/avc
09-02 09:01:13.540  2033  2063 W VideoCapabilities: Unrecognized profile 2130706434 for video/avc
09-02 09:01:13.547  2109  2137 E GeckoLibLoad: Loaded libs in 22.072461ms total, 8ms(4ms) user, 12ms(16ms) system, 0(0) faults
09-02 09:01:13.547  2109  2137 W GeckoThread: zerdatime 83254979 - runGecko
09-02 09:01:13.552  2033  2063 W VideoCapabilities: Unsupported mime video/wvc1
09-02 09:01:13.553  2033  2063 W VideoCapabilities: Unsupported mime video/x-ms-wmv
09-02 09:01:13.554  2033  2063 W VideoCapabilities: Unrecognized profile 2130706433 for video/avc
09-02 09:01:13.554  2033  2063 W VideoCapabilities: Unrecognized profile 2130706434 for video/avc
09-02 09:01:13.556  2033  2063 W VideoCapabilities: Unsupported mime video/avc-wfd
09-02 09:01:13.573  2033  2063 I VideoCapabilities: Unsupported profile 4 for video/mp4v-es
09-02 09:01:13.593  2033  2063 W VideoCapabilities: Unrecognized profile/level 1/32 for video/mp4v-es
09-02 09:01:13.593  2033  2063 W VideoCapabilities: Unrecognized profile/level 32768/2 for video/mp4v-es
09-02 09:01:13.593  2033  2063 W VideoCapabilities: Unrecognized profile/level 32768/64 for video/mp4v-es
09-02 09:01:13.595  2033  2063 W VideoCapabilities: Unsupported mime video/wvc1
09-02 09:01:13.596  2033  2063 W VideoCapabilities: Unsupported mime video/x-ms-wmv
09-02 09:01:13.597  2033  2063 W VideoCapabilities: Unsupported mime video/x-ms-wmv7
09-02 09:01:13.599  2033  2063 W VideoCapabilities: Unsupported mime video/x-ms-wmv8
09-02 09:01:13.600  2033  2063 W VideoCapabilities: Unsupported mime video/mp43
09-02 09:01:13.615  2170  2218 D libGLESv2: STS_GLApi : DTS, ODTC are not allowed for Package : org.mozilla.firefox:gpu
09-02 09:01:13.621  2170  2181 V Surface : sf_framedrop debug : 0x4f4c, game : false, logging : 0
09-02 09:01:13.624  2170  2218 D mali_winsys: EGLint new_window_surface(egl_winsys_display *, void *, EGLSurface, EGLConfig, egl_winsys_surface **, egl_color_buffer_format *, EGLBoolean) returns 0x3000,  [720x1238]-format:2
09-02 09:01:13.634  2033  2063 I GeckoSession: zerdatime 83255066 - chrome startup finished
09-02 09:01:13.642  2033  2206 I libglean_ffi: glean_core::upload: Ping 82c450d3-4ce1-4316-8040-e2c85517d5e8 successfully sent 200.
09-02 09:01:13.643  2033  2206 I libglean_ffi: glean_core::upload::directory: File was deleted /data/user/0/org.mozilla.firefox/glean_data/pending_pings/82c450d3-4ce1-4316-8040-e2c85517d5e8
09-02 09:01:13.644  2033  2206 I libglean_ffi: glean_core::upload: New upload task with id a17f1ea3-de0a-4de5-80dc-62096b54ddf7 (path: /submit/org-mozilla-firefox/baseline/1/a17f1ea3-de0a-4de5-80dc-62096b54ddf7)
09-02 09:01:13.649  2033  2033 I GeckoSession: handleMessage GeckoView:PageStart uri=
09-02 09:01:13.650  2033  2033 I GeckoSession: handleMessage GeckoView:PageStop uri=null
09-02 09:01:13.676  2033  2033 I GeckoSession: handleMessage GeckoView:PageStart uri=
09-02 09:01:13.678  3979  4111 D MdnieScenarioControlService:  packageName : org.mozilla.firefox    className : org.mozilla.fenix.HomeActivity
09-02 09:01:13.679  3979  4111 V MdnieScenarioControlService: setUIMode from UI function(3)
09-02 09:01:13.679  3614  3927 D DnsProxyListener: DNSDBG::dns addrinfo af 2
09-02 09:01:13.680  3614  3927 I chatty  : uid=0(root) /system/bin/netd identical 3 lines
09-02 09:01:13.680  3614  3927 D DnsProxyListener: DNSDBG::dns addrinfo af 2
09-02 09:01:13.705  3462  3462 I SurfaceFlinger: Display 0 HWC layers:
09-02 09:01:13.705  3462  3462 I SurfaceFlinger:     type    |    handle    | flag |  format   |   source crop (l,t,r,b)    |         frame       | name 
09-02 09:01:13.705  3462  3462 I SurfaceFlinger: ------------+--------------+------+-----------+----------------------------+---------------------+------
09-02 09:01:13.705  3462  3462 I SurfaceFlinger:      Device | 0x7ac4c25680 | 0000 | RGBx_8888 |   0.0    0.0  720.0 1140.0 |    0  140  720 1280 | SurfaceView - org.mozilla.firefox/org.mozilla.fenix.HomeActivity@55acb65@0#0
09-02 09:01:13.705  3462  3462 I SurfaceFlinger:      Device | 0x7ac0b8fac0 | 0000 | RGBA_8888 |   0.0    0.0  720.0 1280.0 |    0    0  720 1280 | org.mozilla.firefox/org.mozilla.fenix.HomeActivity#0
09-02 09:01:13.705  3462  3462 I SurfaceFlinger:      Device | 0x7ac4c25140 | 0000 | RGBA_8888 |   0.0    0.0  720.0   42.0 |    0    0  720   42 | StatusBar#0
09-02 09:01:13.705  3462  3462 I SurfaceFlinger: 
09-02 09:01:13.723  2033  2063 D GeckoIdleService: Registering Idle observer callback
09-02 09:01:13.724  2033  2063 D GeckoIdleService: Register idle observer 0x7c2e70a1c0 for 180 seconds
09-02 09:01:13.724  2033  2063 D GeckoIdleService: Register: adjusting next switch from -1 to 180 seconds
09-02 09:01:13.724  2033  2063 D GeckoIdleService: next timeout 180000 msec from now
09-02 09:01:13.724  2033  2063 D GeckoIdleService: SetTimerExpiryIfBefore: next timeout 180000 msec from now
09-02 09:01:13.724  2033  2063 D GeckoIdleService: reset timer expiry to 180010 msec from now
09-02 09:01:13.759  2033  2033 I zygote64: Deoptimizing int mozilla.components.browser.state.state.TabSessionState.hashCode() due to JIT inline cache
09-02 09:01:13.808  3979  3979 D CustomFrequencyManagerService: releaseDVFSLockLocked : Getting Lock type frm List : DVFS_MIN_LIMIT  frequency : 1560000  uid : 1000  pid : 3979  tag : AMS_RESUME_TAIL@CPU_MIN@14
09-02 09:01:13.808  2033  2038 I zygote64: Do partial code cache collection, code=501KB, data=267KB
09-02 09:01:13.809  2033  2038 I zygote64: After code cache collection, code=499KB, data=266KB
09-02 09:01:13.809  2033  2038 I zygote64: Increasing code cache capacity to 2MB
09-02 09:01:13.842  3614  3927 D DnsProxyListener: DNSDBG::dns addrinfo af 2
09-02 09:01:13.889  3614  3927 I chatty  : uid=0(root) /system/bin/netd identical 5 lines
09-02 09:01:14.009  3614  3927 D DnsProxyListener: DNSDBG::dns addrinfo af 2
09-02 09:01:14.016  3979  3979 D PreBindingService: handleMessage : 1
09-02 09:01:14.024  3614  3927 D DnsProxyListener: DNSDBG::dns addrinfo af 2
09-02 09:01:14.092  2033  2206 I libglean_ffi: glean_core::upload: Ping a17f1ea3-de0a-4de5-80dc-62096b54ddf7 successfully sent 200.
09-02 09:01:14.094  2033  2206 I libglean_ffi: glean_core::upload::directory: File was deleted /data/user/0/org.mozilla.firefox/glean_data/pending_pings/a17f1ea3-de0a-4de5-80dc-62096b54ddf7
09-02 09:01:14.096  2033  2206 I libglean_ffi: glean_core::upload: No more pings to upload! You are done.
09-02 09:01:14.100  2033  2136 I WM-WorkerWrapper: Worker result SUCCESS for Work [ id=33ebe991-50b6-42c7-ad03-f6f21dad62aa, tags={ mozilla.telemetry.glean.scheduler.PingUploadWorker, mozac_service_glean_ping_upload_worker } ]
09-02 09:01:14.106  2033  2033 D ConnectivityManager: unregisterNetworkCallback; CallingUid : 10154, CallingPid : 2033
09-02 09:01:14.107  3979  4180 D ConnectivityService: releasing NetworkRequest [ TRACK_DEFAULT id=334, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VPN] ] (CALLBACK_RELEASED)
09-02 09:01:14.107  3979  4180 D ConnectivityService:  Removing from current network NetworkAgentInfo [WIFI () - 502], leaving 22 requests.
09-02 09:01:14.108  3979  4180 D ConnectivityService: sending notification RELEASED for NetworkRequest [ TRACK_DEFAULT id=334, [ Capabilities: INTERNET&NOT_RESTRICTED&TRUSTED&NOT_VPN] ]
09-02 09:01:14.125  3979  3979 D PreBindingService: handleMessage : 1
09-02 09:01:14.137  3614  3927 D DnsProxyListener: DNSDBG::dns addrinfo af 2
09-02 09:01:14.264  2033  2322 I zygote64: Deoptimizing void kotlinx.coroutines.DispatchedTask.run() due to JIT inline cache
09-02 09:01:14.317  2033  2322 I zygote64: Deoptimizing void kotlin.coroutines.jvm.internal.BaseContinuationImpl.resumeWith(java.lang.Object) due to JIT inline cache
09-02 09:01:14.495  3614  3927 D DnsProxyListener: DNSDBG::dns addrinfo af 2
09-02 09:01:14.583  3614  3927 D DnsProxyListener: DNSDBG::dns addrinfo af 2
09-02 09:01:14.616  4962  4962 D io_stats: !@ 179,0 r 502154 15600576 w 256021 5607920 d 25643 18446728 f 83453 84914 iot 355636 298419 th 51200 0 0 pt 0 inp 0 0 28607.861
09-02 09:01:14.659  2033  2325 I zygote64: Deoptimizing void kotlinx.coroutines.DispatchedTask.run() due to JIT inline cache
09-02 09:01:14.659  2033  2325 I zygote64: Deoptimizing boolean kotlinx.coroutines.AbstractCoroutine.isActive() due to JIT inline cache
09-02 09:01:14.674  2033  2327 I zygote64: Deoptimizing boolean kotlinx.coroutines.JobSupport.isActive() due to JIT inline cache
09-02 09:01:14.715  2033  2327 I zygote64: Deoptimizing int mozilla.components.browser.state.state.SessionState$-CC.m(java.util.List, int, int) due to JIT inline cache
09-02 09:01:14.764  2033  2033 W GeckoSession: No history entries found.
09-02 09:01:14.878  2033  2033 I zygote64: Deoptimizing void kotlin.sequences.FilteringSequence$iterator$1.<init>(kotlin.sequences.FilteringSequence) due to JIT inline cache
09-02 09:01:15.030  3979 10224 D BatteryService: !@BatteryListener : batteryPropertiesChanged!
09-02 09:01:15.031  3979 10224 D BatteryService: level:100, scale:100, status:5, health:2, present:true, voltage: 4220, temperature: 254, technology: Li-ion, AC powered:false, USB powered:true, POGO powered:false, Wireless powered:false, icon:17303834, invalid charger:0, maxChargingCurrent:0, maxChargingVoltage:0, chargeCounter:0
09-02 09:01:15.031  3979 10224 D BatteryService: online:4, current avg:-21, charge type:1, power sharing:false, high voltage charger:false, capacity:280000, batterySWSelfDischarging:false, misc_event:0, current_event:0, current_now:-159
09-02 09:01:15.031  3979  3979 D BatteryService: Sending ACTION_BATTERY_CHANGED.
09-02 09:01:15.033  3979  3979 D SamsungPhoneWindowManager: ACTION_BATTERY_CHANGED - Level :: 100, battStatus :: 5
09-02 09:01:15.034  3979  3979 I MotionRecognitionService: Plugged
09-02 09:01:15.034  3979  3979 D MotionRecognitionService:   mCableConnection= 1
09-02 09:01:15.034  3979  3979 D MotionRecognitionService: setPowerConnected : mGripEnabled = false
09-02 09:01:15.035  3979  4002 D UsbDeviceManager: handleMessage -> MSG_UPDATE_CHARGING_STATE = 1
09-02 09:01:15.036  4349  4349 D KeyguardUpdateMonitor: received broadcast android.intent.action.BATTERY_CHANGED
09-02 09:01:15.037  4349  4349 D BatteryController: onReceive-ACTION_BATTERY_CHANGED : mLevel=100, mBatteryStatus=5
09-02 09:01:15.043  4349  4349 D PowerUI : priorPlugType = 2 mPlugType =  2
09-02 09:01:15.116  2033  2063 D GeckoIdleService: Register idle observer 0x7c11961a68 for 5 seconds
09-02 09:01:15.117  2033  2063 D GeckoIdleService: Register: adjusting next switch from 180 to 5 seconds
09-02 09:01:15.117  2033  2063 D GeckoIdleService: next timeout 3607 msec from now
09-02 09:01:15.117  2033  2063 D GeckoIdleService: SetTimerExpiryIfBefore: next timeout 3607 msec from now
09-02 09:01:15.117  2033  2063 D GeckoIdleService: reset timer expiry to 3617 msec from now
09-02 09:01:15.213  3614  3927 D DnsProxyListener: DNSDBG::dns addrinfo af 2
09-02 09:01:15.351  3614  3927 I chatty  : uid=0(root) /system/bin/netd identical 1 line
09-02 09:01:15.373  3614  3927 D DnsProxyListener: DNSDBG::dns addrinfo af 2
09-02 09:01:15.518  3449  3449 I android.hardware.wifi@1.0-service: getLinkLayerStats
09-02 09:01:15.821  3979 10224 D ConnectivityService: filterNetworkStateForUid() uid: 10025 networkInfo: [type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "WiFi 69", failover: false, available: true, roaming: false, metered: false]
09-02 09:01:15.963  2033  2327 I zygote64: Deoptimizing void kotlinx.coroutines.CancellableContinuationImpl.dispatchResume(int) due to JIT inline cache
09-02 09:01:15.964  2033  2327 I zygote64: Deoptimizing void kotlinx.coroutines.AbstractCoroutine.afterResume(java.lang.Object) due to JIT inline cache
09-02 09:01:15.971  2033  2337 I zygote64: Deoptimizing void kotlinx.coroutines.DispatchedTask.run() due to JIT inline cache
09-02 09:01:15.972  2033  2337 I zygote64: Deoptimizing void kotlin.coroutines.jvm.internal.BaseContinuationImpl.resumeWith(java.lang.Object) due to JIT inline cache
09-02 09:01:15.972  2033  2337 I zygote64: Deoptimizing void kotlinx.coroutines.JobSupport.completeStateFinalization(kotlinx.coroutines.Incomplete, java.lang.Object) due to JIT inline cache
09-02 09:01:16.023  2033  2033 I GeckoSession: handleMessage GeckoView:PageStop uri=null
09-02 09:01:16.031  4349  4349 D KeyguardUpdateMonitor: handleStatusBarState( false )
09-02 09:01:16.044  2033  2101 I SessionStorage/AutoSave: Save: Load finished
09-02 09:01:16.192  2033  2043 I zygote64: Background concurrent copying GC freed 96551(4MB) AllocSpace objects, 27(852KB) LOS objects, 50% free, 6MB/12MB, paused 523us total 113.294ms
09-02 09:01:16.363 14031 14031 E adbd    : recv: OPEN 00018ab6 00000000 0076:73 68 65 6C 6C 2C 76 32 2C 54 45 52 4D 3D 78 74 65 72 6D 2D 32 35 36 63 6F 6C 6F 72 2C 72 61 77 3A 64 75 6D 70 73 79 73 20 61 63 74 69 76 69 74 79 20 72 65 63 65 6E 74 73 20 7C 20 67 72 65 70 20 22 52 65 63 65 6E 74 20 23 30 22 20 7C 20 63 75 74 20 2D 64 20 22 3D 22 20 2D 66 32 20 7C 20 67 72 65 70 20 2D 6F 20 2D 70 20 22 5B 61 2D 7A 7C 2E 5D 2A 22 00 
09-02 09:01:16.363 14031 14031 E adbd    : service_to_fd: shell,v2,TERM=xterm-256color,raw:dumpsys activity recents | grep "Recent #0" | cut -d "=" -f2 | grep -o -p "[a-z|.]*"
09-02 09:01:16.458 14031 14031 E adbd    : recv: OPEN 00018ab9 00000000 0042:73 68 65 6C 6C 2C 76 32 2C 54 45 52 4D 3D 78 74 65 72 6D 2D 32 35 36 63 6F 6C 6F 72 2C 72 61 77 3A 67 65 74 70 72 6F 70 20 72 6F 2E 62 75 69 6C 64 2E 76 65 72 73 69 6F 6E 2E 72 65 6C 65 61 73 65 00 
09-02 09:01:16.458 14031 14031 E adbd    : service_to_fd: shell,v2,TERM=xterm-256color,raw:getprop ro.build.version.release
09-02 09:01:16.523 14031 14031 E adbd    : recv: OPEN 00018abc 00000000 003e:73 68 65 6C 6C 2C 76 32 2C 54 45 52 4D 3D 78 74 65 72 6D 2D 32 35 36 63 6F 6C 6F 72 2C 72 61 77 3A 67 65 74 70 72 6F 70 20 72 6F 2E 62 75 69 6C 64 2E 76 65 72 73 69 6F 6E 2E 73 64 6B 00 
09-02 09:01:16.524 14031 14031 E adbd    : service_to_fd: shell,v2,TERM=xterm-256color,raw:getprop ro.build.version.sdk
