--------- beginning of main
09-02 17:34:59.177 14031 14031 E adbd    : recv: OPEN 00024a7d 00000000 0095:73 68 65 6C 6C 2C 76 32 2C 54 45 52 4D 3D 78 74 65 72 6D 2D 32 35 36 63 6F 6C 6F 72 2C 72 61 77 3A 61 6D 20 73 74 61 72 74 20 2D 53 20 2D 61 20 61 6E 64 72 6F 69 64 2E 69 6E 74 65 6E 74 2E 61 63 74 69 6F 6E 2E 56 49 45 57 20 2D 6E 20 6F 72 67 2E 6D 6F 7A 69 6C 6C 61 2E 66 69 72 65 66 6F 78 2F 6F 72 67 2E 6D 6F 7A 69 6C 6C 61 2E 67 65 63 6B 6F 2E 42 72 6F 77 73 65 72 41 70 70 20 2D 2D 61 63 74 69 76 69 74 79 2D 63 6C 65 61 72 2D 74 61 73 6B 00 
09-02 17:34:59.177 14031 14031 E adbd    : service_to_fd: shell,v2,TERM=xterm-256color,raw:am start -S -a android.intent.action.VIEW -n org.mozilla.firefox/org.mozilla.gecko.BrowserApp --activity-clear-task
--------- beginning of system
09-02 17:34:59.247  3979 14776 I ActivityManager: Force stopping org.mozilla.firefox appid=10154 user=0: from pid 9737
09-02 17:35:05.831  7881  8777 E fb4a.T157805820: TigonMhrLogger::logRequestIfNeeded
09-02 17:35:05.831  7881  8777 E fb4a.T157805820: TigonWifiInfoLogger::init
09-02 17:35:05.831  7881  8777 E fb4a.T157805820: TigonMhrFbcLogger::logRequestIfNeeded
09-02 17:35:05.832  7881  8777 E fb4a.T157805820: TigonCellTowerInfoLogger::logRequestIfNeeded
09-02 17:35:05.832  7881  8777 E fb4a.T157805820: TigonCertificateVerificationLogger::logRequestIfNeeded
09-02 17:35:05.832  7881  8777 E fb4a.T157805820: TigonTransientAnalysisLogger::logRequestIfNeeded
09-02 17:35:05.832  7881  8777 E fb4a.T157805820: TigonProviderConnectionDeviceInfoLogger::logRequestIfNeeded
09-02 17:35:05.832  7881  8777 E fb4a.T157805820: TigonCellTowerInfoPapayaLogger::logRequestIfNeeded
09-02 17:35:05.832  7881  8777 E fb4a.T157805820: NetworkUtilisationLogger::logRequestIfNeeded
09-02 17:35:05.835  7881  4229 E fb4a.msys: E[S sync]_createResponseError(195)=>Network Response a802b87f-8704-4afe-afdc-d1e421396e16 contains sync error Error Domain=com.facebook.http.error Code=401 UserInfo=0xba304000 {MCFErrorDirectLocalizedDescriptionKey=Client error} - Underlying error (null): Error Domain=com.facebook.http.error Code=401 UserInfo=0xba304000 {MCFErrorDirectLocalizedDescriptionKey=Client error}
09-02 17:35:05.845  7881  8777 E fb4a.T157805820: TigonMhrLogger::logRequestIfNeeded
09-02 17:35:05.845  7881  8777 E fb4a.T157805820: TigonWifiInfoLogger::init
09-02 17:35:05.845  7881  4225 E fb4a.msys: E[N data-request]_HandleDataResponse(1782)=>Data request error for task 19858d95-6b79-4c67-b1cf-bd30f869b775 (response type 1): (null)
09-02 17:35:05.845  7881  8777 E fb4a.T157805820: TigonMhrFbcLogger::logRequestIfNeeded
09-02 17:35:05.845  7881  8777 E fb4a.T157805820: TigonCellTowerInfoLogger::logRequestIfNeeded
09-02 17:35:05.845  7881  8777 E fb4a.T157805820: TigonCertificateVerificationLogger::logRequestIfNeeded
09-02 17:35:05.845  7881  8777 E fb4a.T157805820: TigonTransientAnalysisLogger::logRequestIfNeeded
09-02 17:35:05.846  7881  8777 E fb4a.T157805820: TigonProviderConnectionDeviceInfoLogger::logRequestIfNeeded
09-02 17:35:05.846  7881  8777 E fb4a.T157805820: TigonCellTowerInfoPapayaLogger::logRequestIfNeeded
09-02 17:35:05.846  7881  8777 E fb4a.T157805820: NetworkUtilisationLogger::logRequestIfNeeded
09-02 17:35:05.853  9690  9690 I BatteryMgr:DataCollectionService: onStartCommand: begin
09-02 17:35:05.854  9690  9690 I BatteryMgr:DataCollectionService: onStartCommand: sampleRate => 100
09-02 17:35:05.854  9690  9690 I BatteryMgr:DataCollectionService: onStartCommand: rawFields => Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
09-02 17:35:05.855  7881  4229 E fb4a.msys: E[S sync]_createResponseError(195)=>Network Response 19858d95-6b79-4c67-b1cf-bd30f869b775 contains sync error Error Domain=com.facebook.http.error Code=401 UserInfo=0xc91ebd00 {MCFErrorDirectLocalizedDescriptionKey=Client error} - Underlying error (null): Error Domain=com.facebook.http.error Code=401 UserInfo=0xc91ebd00 {MCFErrorDirectLocalizedDescriptionKey=Client error}
09-02 17:35:05.856  9690  9690 I BatteryMgr:DataCollectionService: onStartCommand: notification done
09-02 17:35:05.858  9690  9690 D Notification: allPendingIntents
09-02 17:35:05.859  9690  9690 I BatteryMgr:DataCollectionService: started foreground
09-02 17:35:05.860  3979  3995 D ApplicationPolicy: isStatusBarNotificationAllowedAsUser: packageName = android,userId = 0
09-02 17:35:05.861  3979  3995 D API test: getContainerInfo: value is 
09-02 17:35:05.861  3979  3995 D ApplicationPolicy: isStatusBarNotificationAllowedAsUser: packageName = android,userId = 0
09-02 17:35:05.861  3979  3995 D API test: getContainerInfo: value is 
09-02 17:35:05.862  3979  3995 D ApplicationPolicy: isStatusBarNotificationAllowedAsUser: packageName = com.example.batterymanager_utility,userId = 0
09-02 17:35:05.862  3979  3995 D API test: getContainerInfo: value is 
09-02 17:35:05.862  3979  3995 D ApplicationPolicy: isStatusBarNotificationAllowedAsUser: packageName = com.example.batterymanager_utility,userId = 0
09-02 17:35:05.862  3979  3995 D API test: getContainerInfo: value is 
09-02 17:35:05.865  3979  3979 D AudioService: getStreamVolume 5 index 110
09-02 17:35:05.867  3979  5965 D Notification: allPendingIntents
09-02 17:35:05.868  3979  5965 D Notification: allPendingIntents
09-02 17:35:05.868  4349  4349 D StatusBar: addNotification key=0|android|40|null|1000 fullscreen:false
09-02 17:35:05.870  3979  3979 I AccessibilityManagerService: semOnLightNotification(null), bIsFlashOn : false
09-02 17:35:05.870  3979  3979 D AccessibilityManagerService: Can't use light notification
09-02 17:35:05.871  3979  3979 D AudioService: getStreamVolume 5 index 110
09-02 17:35:05.872  9690 10151 I BatteryMgr:DataCollectionService: collectData: begin
09-02 17:35:05.873  3979  4668 D Notification: allPendingIntents
09-02 17:35:05.874  3979  5965 D Notification: allPendingIntents
09-02 17:35:05.876  4349  4349 D StatusBar: addNotification key=0|com.example.batterymanager_utility|1|null|10157 fullscreen:false
09-02 17:35:05.878  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668905877,12,4311
09-02 17:35:05.893 14031 14031 E adbd    : recv: OPEN 00024a95 00000000 0042:73 68 65 6C 6C 2C 76 32 2C 54 45 52 4D 3D 78 74 65 72 6D 2D 32 35 36 63 6F 6C 6F 72 2C 72 61 77 3A 67 65 74 70 72 6F 70 20 72 6F 2E 62 75 69 6C 64 2E 76 65 72 73 69 6F 6E 2E 72 65 6C 65 61 73 65 00 
09-02 17:35:05.894 14031 14031 E adbd    : service_to_fd: shell,v2,TERM=xterm-256color,raw:getprop ro.build.version.release
09-02 17:35:05.907  7881  8777 E fb4a.T157805820: TigonMhrLogger::logRequestIfNeeded
09-02 17:35:05.907  7881  8777 E fb4a.T157805820: TigonWifiInfoLogger::init
09-02 17:35:05.907  7881  4225 E fb4a.msys: E[N data-request]_HandleDataResponse(1782)=>Data request error for task 86c05370-902c-4146-bdf1-b68174c37d18 (response type 1): (null)
09-02 17:35:05.907  7881  8777 E fb4a.T157805820: TigonMhrFbcLogger::logRequestIfNeeded
09-02 17:35:05.907  7881  8777 E fb4a.T157805820: TigonCellTowerInfoLogger::logRequestIfNeeded
09-02 17:35:05.908  7881  8777 E fb4a.T157805820: TigonCertificateVerificationLogger::logRequestIfNeeded
09-02 17:35:05.908  7881  8777 E fb4a.T157805820: TigonTransientAnalysisLogger::logRequestIfNeeded
09-02 17:35:05.908  7881  8777 E fb4a.T157805820: TigonProviderConnectionDeviceInfoLogger::logRequestIfNeeded
09-02 17:35:05.908  7881  8777 E fb4a.T157805820: TigonCellTowerInfoPapayaLogger::logRequestIfNeeded
09-02 17:35:05.908  7881  8777 E fb4a.T157805820: NetworkUtilisationLogger::logRequestIfNeeded
09-02 17:35:05.909  7881  4229 E fb4a.msys: E[S sync]_createResponseError(195)=>Network Response 86c05370-902c-4146-bdf1-b68174c37d18 contains sync error Error Domain=com.facebook.http.error Code=401 UserInfo=0xc81ec000 {MCFErrorDirectLocalizedDescriptionKey=Client error} - Underlying error (null): Error Domain=com.facebook.http.error Code=401 UserInfo=0xc81ec000 {MCFErrorDirectLocalizedDescriptionKey=Client error}
09-02 17:35:05.915  7881  9730 E fb4a.T157805820: TigonMhrLogger::logRequestIfNeeded
09-02 17:35:05.915  7881  4225 E fb4a.msys: E[N data-request]_HandleDataResponse(1782)=>Data request error for task aaf8bf3f-227a-4a21-abe1-87318b0cc52d (response type 1): (null)
09-02 17:35:05.915  7881  9730 E fb4a.T157805820: TigonWifiInfoLogger::init
09-02 17:35:05.915  7881  9730 E fb4a.T157805820: TigonMhrFbcLogger::logRequestIfNeeded
09-02 17:35:05.916  7881  9730 E fb4a.T157805820: TigonCellTowerInfoLogger::logRequestIfNeeded
09-02 17:35:05.916  7881  9730 E fb4a.T157805820: TigonCertificateVerificationLogger::logRequestIfNeeded
09-02 17:35:05.916  7881  9730 E fb4a.T157805820: TigonTransientAnalysisLogger::logRequestIfNeeded
09-02 17:35:05.916  7881  9730 E fb4a.T157805820: TigonProviderConnectionDeviceInfoLogger::logRequestIfNeeded
09-02 17:35:05.917  7881  9613 E fb4a.T157805820: TigonMhrLogger::logRequestIfNeeded
09-02 17:35:05.917  7881  9730 E fb4a.T157805820: TigonCellTowerInfoPapayaLogger::logRequestIfNeeded
09-02 17:35:05.917  7881  9613 E fb4a.T157805820: TigonWifiInfoLogger::init
09-02 17:35:05.917  7881  9730 E fb4a.T157805820: NetworkUtilisationLogger::logRequestIfNeeded
09-02 17:35:05.917  7881  9613 E fb4a.T157805820: TigonMhrFbcLogger::logRequestIfNeeded
09-02 17:35:05.917  7881  9613 E fb4a.T157805820: TigonCellTowerInfoLogger::logRequestIfNeeded
09-02 17:35:05.917  7881  9613 E fb4a.T157805820: TigonCertificateVerificationLogger::logRequestIfNeeded
09-02 17:35:05.917  7881  9613 E fb4a.T157805820: TigonTransientAnalysisLogger::logRequestIfNeeded
09-02 17:35:05.917  7881  9613 E fb4a.T157805820: TigonProviderConnectionDeviceInfoLogger::logRequestIfNeeded
09-02 17:35:05.917  7881  9613 E fb4a.T157805820: TigonCellTowerInfoPapayaLogger::logRequestIfNeeded
09-02 17:35:05.917  7881  9613 E fb4a.T157805820: NetworkUtilisationLogger::logRequestIfNeeded
09-02 17:35:05.918  7881  4225 E fb4a.msys: E[N data-request]_HandleDataResponse(1782)=>Data request error for task 621cd677-8b9d-4008-92ce-7172d43ca32c (response type 1): (null)
09-02 17:35:05.921  7881  4229 E fb4a.msys: E[S task_queue_handling]MCDLightSpeedTaskExecutorNetworkCompletionCallback(1017)=>Handling send error for taskId=6 batchSize=1 queue=secure_message_over_wa_generate_cat
09-02 17:35:05.921  7881  4229 E fb4a.msys: E[S task_queue_handling]MCDLightSpeedTaskExecutorNetworkCompletionCallback(1071)=>Error content with 18 bytes: Error Domain=com.facebook.http.error Code=401 UserInfo=0xc91e2600 {MCFErrorDirectLocalizedDescriptionKey=Client error}
09-02 17:35:05.926  7881  4229 E fb4a.msys: E[S sync]_createResponseError(195)=>Network Response 621cd677-8b9d-4008-92ce-7172d43ca32c contains sync error Error Domain=com.facebook.http.error Code=401 UserInfo=0xc7b4c000 {MCFErrorDirectLocalizedDescriptionKey=Client error} - Underlying error (null): Error Domain=com.facebook.http.error Code=401 UserInfo=0xc7b4c000 {MCFErrorDirectLocalizedDescriptionKey=Client error}
09-02 17:35:05.971 14031 14031 E adbd    : recv: OPEN 00024a98 00000000 003e:73 68 65 6C 6C 2C 76 32 2C 54 45 52 4D 3D 78 74 65 72 6D 2D 32 35 36 63 6F 6C 6F 72 2C 72 61 77 3A 67 65 74 70 72 6F 70 20 72 6F 2E 62 75 69 6C 64 2E 76 65 72 73 69 6F 6E 2E 73 64 6B 00 
09-02 17:35:05.971 14031 14031 E adbd    : service_to_fd: shell,v2,TERM=xterm-256color,raw:getprop ro.build.version.sdk
09-02 17:35:05.984  4349  4349 D KeyguardUpdateMonitor: handleStatusBarState( false )
09-02 17:35:05.984  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668905984,12,4311
09-02 17:35:06.038 14031 14031 E adbd    : recv: OPEN 00024a9b 00000000 0029:73 68 65 6C 6C 2C 76 32 2C 54 45 52 4D 3D 78 74 65 72 6D 2D 32 35 36 63 6F 6C 6F 72 2C 72 61 77 3A 64 61 74 65 20 2D 75 00 
09-02 17:35:06.038 14031 14031 E adbd    : service_to_fd: shell,v2,TERM=xterm-256color,raw:date -u
09-02 17:35:06.070  7881  8242 E fb4a.T157805820: TigonMhrLogger::logRequestIfNeeded
09-02 17:35:06.070  7881  8242 E fb4a.T157805820: TigonWifiInfoLogger::init
09-02 17:35:06.070  7881  8242 E fb4a.T157805820: TigonMhrFbcLogger::logRequestIfNeeded
09-02 17:35:06.071  7881  8242 E fb4a.T157805820: TigonCellTowerInfoLogger::logRequestIfNeeded
09-02 17:35:06.071  7881  8242 E fb4a.T157805820: TigonCertificateVerificationLogger::logRequestIfNeeded
09-02 17:35:06.071  7881  8242 E fb4a.T157805820: TigonTransientAnalysisLogger::logRequestIfNeeded
09-02 17:35:06.071  7881  8242 E fb4a.T157805820: TigonProviderConnectionDeviceInfoLogger::logRequestIfNeeded
09-02 17:35:06.077  7881  8242 E fb4a.T157805820: TigonCellTowerInfoPapayaLogger::logRequestIfNeeded
09-02 17:35:06.078  7881  8242 E fb4a.T157805820: NetworkUtilisationLogger::logRequestIfNeeded
09-02 17:35:06.090  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668906090,12,4311
09-02 17:35:06.109 14031 14031 E adbd    : recv: OPEN 00024a9e 00000000 003e:73 68 65 6C 6C 2C 76 32 2C 54 45 52 4D 3D 78 74 65 72 6D 2D 32 35 36 63 6F 6C 6F 72 2C 72 61 77 3A 64 75 6D 70 73 79 73 20 63 70 75 69 6E 66 6F 20 7C 20 67 72 65 70 20 54 4F 54 41 4C 00 
09-02 17:35:06.109 14031 14031 E adbd    : service_to_fd: shell,v2,TERM=xterm-256color,raw:dumpsys cpuinfo | grep TOTAL
09-02 17:35:06.178  9744  9744 I zygote64: Deoptimizing void kotlinx.coroutines.internal.DispatchedContinuationKt.resumeCancellableWith(kotlin.coroutines.Continuation, java.lang.Object, kotlin.jvm.functions.Function1) due to JIT same target
09-02 17:35:06.191 14031 14031 E adbd    : recv: OPEN 00024aa1 00000000 003d:73 68 65 6C 6C 2C 76 32 2C 54 45 52 4D 3D 78 74 65 72 6D 2D 32 35 36 63 6F 6C 6F 72 2C 72 61 77 3A 64 75 6D 70 73 79 73 20 6D 65 6D 69 6E 66 6F 20 7C 20 67 72 65 70 20 55 73 65 64 00 
09-02 17:35:06.191 14031 14031 E adbd    : service_to_fd: shell,v2,TERM=xterm-256color,raw:dumpsys meminfo | grep Used
09-02 17:35:06.192  9744  9744 I glean/Glean: Registering pings for org.mozilla.fenix.GleanMetrics.Pings
09-02 17:35:06.197  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668906196,12,4311
09-02 17:35:06.197  9744  9794 I FenixApplication: Running post-visual completeness tasks...
09-02 17:35:06.198  9744  9794 I FenixApplication: Storage initialization...
09-02 17:35:06.198  9744  9794 I PlacesHistoryStorage: Warming up places storage...
09-02 17:35:06.198  9744  9794 I PlacesHistoryStorage: 'Warming up places storage' took 0 ms
09-02 17:35:06.198  9744  9794 I PlacesBookmarksStorage: Warming up places storage...
09-02 17:35:06.198  9744  9794 I PlacesBookmarksStorage: 'Warming up places storage' took 0 ms
09-02 17:35:06.198  9744  9794 I SyncableLoginsStorage: Warming up storage...
09-02 17:35:06.198  9744  9794 I SyncableLoginsStorage: 'Warming up storage' took 0 ms
09-02 17:35:06.199  9744  9794 I AutofillCCAddressesStorage: Warming up storage...
09-02 17:35:06.199  9744  9794 I AutofillCCAddressesStorage: 'Warming up storage' took 0 ms
09-02 17:35:06.206  9744  9744 I ColdStartupDuration: COLD VIEW Application.<init> to first frame: 1562 ms
09-02 17:35:06.206  9744  9744 I FenixApplication: Kicking-off account manager...
09-02 17:35:06.207  9744  9744 I FenixApplication: 'Kicking-off account manager' took 0 ms
09-02 17:35:06.210  3979  4668 D ConnectivityService: filterNetworkStateForUid() uid: 10154 networkInfo: [type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "WiFi 69", failover: false, available: true, roaming: false, metered: false]
09-02 17:35:06.301  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668906301,12,4311
09-02 17:35:06.388  9744  9794 I FenixApplication: 'Storage initialization' took 190 ms
09-02 17:35:06.406  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668906406,12,4311
09-02 17:35:06.516  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668906516,12,4311
09-02 17:35:06.632  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668906632,12,4311
09-02 17:35:06.744  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668906743,12,4311
09-02 17:35:06.768  4962  4962 D io_stats: !@ 179,0 r 733525 21918060 w 561816 11671188 d 60914 20458312 f 135015 138452 iot 659684 555625 th 51200 0 0 pt 0 inp 0 0 59440.012
09-02 17:35:06.855  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668906854,12,4311
09-02 17:35:06.965  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668906965,12,4311
09-02 17:35:07.076  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668907076,12,4311
09-02 17:35:07.087  9744  9772 D GeckoIdleService: Get idle time: time since reset 5009 msec
09-02 17:35:07.088  9744  9772 D GeckoIdleService: Idle timer callback: current idle time 5009 msec
09-02 17:35:07.088  9744  9772 D GeckoIdleService: next timeout 174990 msec from now
09-02 17:35:07.088  9744  9772 D GeckoIdleService: SetTimerExpiryIfBefore: next timeout 174990 msec from now
09-02 17:35:07.088  9744  9772 D GeckoIdleService: reset timer expiry to 175000 msec from now
09-02 17:35:07.088  9744  9772 D GeckoIdleService: Idle timer callback: tell observer 0x7c28396508 user is idle
09-02 17:35:07.182  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668907182,12,4311
09-02 17:35:07.293  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668907292,12,4311
09-02 17:35:07.404  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668907403,12,4311
09-02 17:35:07.514  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668907514,12,4311
09-02 17:35:07.625  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668907624,12,4311
09-02 17:35:07.736  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668907735,12,4311
09-02 17:35:07.760  3979  4003 W StorageManager: getStorageFullBytes DEFAULT_FULL_THRESHOLD_BYTES : 20971520, threadhold : 20971520
09-02 17:35:07.761  3979  4003 W StorageManager: getStorageLowBytes lowPercent : 5, lowBytes : 1260145254, maxLowBytes : 524288000
09-02 17:35:07.763  3979  4003 W DeviceStorageMonitorService: updateBroadcasts(/data) oldLevel:0, newLevel:0, seq:1
09-02 17:35:07.764  3979  4003 W DeviceStorageMonitorService: updateBroadcasts_filenode(/data) fn_oldLevel:0, fn_newLevel:0, seq:1
09-02 17:35:07.847  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668907847,12,4311
09-02 17:35:07.958  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668907958,12,4311
09-02 17:35:08.069  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668908068,12,4311
09-02 17:35:08.180  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668908180,12,4311
09-02 17:35:08.291  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668908290,12,4311
09-02 17:35:08.401  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668908401,12,4311
09-02 17:35:08.512  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668908511,12,4311
09-02 17:35:08.622  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668908622,12,4311
09-02 17:35:08.666  3449  3449 I android.hardware.wifi@1.0-service: getLinkLayerStats
09-02 17:35:08.733  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668908733,12,4311
09-02 17:35:08.843  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668908843,12,4311
09-02 17:35:08.906 22051 22051 D BoundBrokerSvc: onUnbind: Intent { act=com.google.android.gms.feedback.internal.IFeedbackService dat=chimera-action: cmp=com.google.android.gms/.chimera.GmsBoundBrokerService }
09-02 17:35:08.953  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668908953,12,4311
09-02 17:35:09.063  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668909063,12,4311
09-02 17:35:09.173  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668909173,12,4311
09-02 17:35:09.283  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668909283,12,4311
09-02 17:35:09.395  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668909395,12,4311
09-02 17:35:09.505  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668909505,12,4311
09-02 17:35:09.616  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668909615,12,4311
09-02 17:35:09.726  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668909725,12,4311
09-02 17:35:09.831  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668909831,12,4311
09-02 17:35:09.846 14031 14031 E adbd    : recv: OPEN 00024aa4 00000000 0029:73 68 65 6C 6C 2C 76 32 2C 54 45 52 4D 3D 78 74 65 72 6D 2D 32 35 36 63 6F 6C 6F 72 2C 72 61 77 3A 64 61 74 65 20 2D 75 00 
09-02 17:35:09.846 14031 14031 E adbd    : service_to_fd: shell,v2,TERM=xterm-256color,raw:date -u
09-02 17:35:09.854 14031 14031 E adbd    : recv: OPEN 00024aa7 00000000 00c3:73 68 65 6C 6C 2C 76 32 2C 54 45 52 4D 3D 78 74 65 72 6D 2D 32 35 36 63 6F 6C 6F 72 2C 72 61 77 3A 61 6D 20 73 74 61 72 74 20 2D 61 20 61 6E 64 72 6F 69 64 2E 69 6E 74 65 6E 74 2E 61 63 74 69 6F 6E 2E 56 49 45 57 20 2D 6E 20 6F 72 67 2E 6D 6F 7A 69 6C 6C 61 2E 66 69 72 65 66 6F 78 2F 6F 72 67 2E 6D 6F 7A 69 6C 6C 61 2E 67 65 63 6B 6F 2E 42 72 6F 77 73 65 72 41 70 70 20 2D 64 20 68 74 74 70 3A 2F 2F 31 39 32 2E 31 36 38 2E 38 38 2E 31 37 37 3A 38 30 30 30 2F 43 6F 6D 6D 65 72 63 65 2F 62 65 73 74 62 75 79 2D 76 65 6E 64 6F 72 2F 77 77 77 2E 62 65 73 74 62 75 79 2E 63 6F 6D 2F 00 
09-02 17:35:09.854 14031 14031 E adbd    : service_to_fd: shell,v2,TERM=xterm-256color,raw:am start -a android.intent.action.VIEW -n org.mozilla.firefox/org.mozilla.gecko.BrowserApp -d http://192.168.88.177:8000/Commerce/bestbuy-vendor/www.bestbuy.com/
09-02 17:35:09.920 14031 14031 E adbd    : recv: OPEN 00024aaa 00000000 003e:73 68 65 6C 6C 2C 76 32 2C 54 45 52 4D 3D 78 74 65 72 6D 2D 32 35 36 63 6F 6C 6F 72 2C 72 61 77 3A 64 75 6D 70 73 79 73 20 63 70 75 69 6E 66 6F 20 7C 20 67 72 65 70 20 54 4F 54 41 4C 00 
09-02 17:35:09.920 14031 14031 E adbd    : service_to_fd: shell,v2,TERM=xterm-256color,raw:dumpsys cpuinfo | grep TOTAL
09-02 17:35:09.923  3979  5965 I ActivityManager: START u0 {act=android.intent.action.VIEW typ=null flg=0x10000000 cmp=ComponentInfo{org.mozilla.firefox/org.mozilla.gecko.BrowserApp}} from uid 2000
09-02 17:35:09.924  3979  5965 D CustomFrequencyManagerService: acquireDVFSLockLocked : type : DVFS_MIN_LIMIT  frequency : 1560000  uid : 1000  pid : 3979  pkgName : AMS_ACT_START@CPU_MIN@8
09-02 17:35:09.925  3979  5965 D ActivityManagerPerformance: AMP_acquire() ACT_START
09-02 17:35:09.937  9744  9744 D InputMethodManager: HSIFW - flag : 0 Pid : 9744
09-02 17:35:09.939  3979  4668 V InputMethodManagerService: Client requesting input be hidden, flags : 0
09-02 17:35:09.939  3979  4668 V InputMethodManagerService: hideCurrentInputLocked : shouldHideSoftInput is false
09-02 17:35:09.939  9690 10151 I BatteryMgr:DataCollectionService: stats => 1693668909939,12,4311
09-02 17:35:09.942  3979  4668 D ActivityManager: isScaleDownAnimationEnabled() : false
09-02 17:35:09.945  3979  4668 D PersonaManagerService: Current focused persona service handled id set to : 0
09-02 17:35:09.945  3979  4668 D InputDispatcher: Focused application set to: xxxx
09-02 17:35:09.946  3979  4668 D InputDispatcher: Focus left window: 9744
09-02 17:35:09.948  3979  4238 D GameManagerService: handleForegroundChange(). pkgName: org.mozilla.firefox, clsName: org.mozilla.fenix.IntentReceiverActivity,FgActivityName:org.mozilla.firefox/org.mozilla.fenix.IntentReceiverActivity
09-02 17:35:09.948  3979  4238 D GameManagerService:   handleForegroundChange(). same package. game has never resumed yet. ignore
09-02 17:35:09.948  3979  4668 D MARsPolicyManager: onPackageResumedFG pkgName = org.mozilla.firefox, userId = 0
09-02 17:35:09.963  3979  4668 I ActivityManager: START u0 {act=android.intent.action.VIEW typ=null flg=0x0 cmp=ComponentInfo{org.mozilla.firefox/org.mozilla.fenix.HomeActivity}} from uid 10154
09-02 17:35:09.966  3979  4668 D InputDispatcher: Focus entered window: 9744
09-02 17:35:09.981  9744  9744 D ViewRootImpl@3ae55cb[HomeActivity]: MSG_WINDOW_FOCUS_CHANGED 0
09-02 17:35:09.986  9744  9744 I zygote64: Deoptimizing java.util.ArrayList kotlin.collections.CollectionsKt___CollectionsKt.plus(java.lang.Iterable, java.util.Collection) due to JIT inline cache
09-02 17:35:09.990  9744  9787 I zygote64: Deoptimizing void kotlinx.coroutines.JobSupport.initParentJob(kotlinx.coroutines.Job) due to JIT inline cache
09-02 17:35:09.994  9744  9829 I zygote64: Deoptimizing void kotlinx.coroutines.internal.LockFreeLinkedListNode.finishAdd(kotlinx.coroutines.internal.LockFreeLinkedListNode) due to JIT inline cache
09-02 17:35:09.999  9744  9829 I zygote64: Deoptimizing void kotlin.coroutines.jvm.internal.BaseContinuationImpl.resumeWith(java.lang.Object) due to JIT inline cache
09-02 17:35:10.000  9744  9829 I zygote64: Deoptimizing kotlinx.coroutines.internal.LockFreeLinkedListNode kotlinx.coroutines.internal.LockFreeLinkedListNode.correctPrev() due to JIT inline cache
09-02 17:35:10.000  3979  4668 D ConnectivityService: filterNetworkStateForUid() uid: 10154 networkInfo: [type: WIFI[] - WIFI, state: CONNECTED/CONNECTED, reason: (unspecified), extra: "WiFi 69", failover: false, available: true, roaming: false, metered: false]
09-02 17:35:10.007 14031 14031 E adbd    : recv: OPEN 00024aad 00000000 003d:73 68 65 6C 6C 2C 76 32 2C 54 45 52 4D 3D 78 74 65 72 6D 2D 32 35 36 63 6F 6C 6F 72 2C 72 61 77 3A 64 75 6D 70 73 79 73 20 6D 65 6D 69 6E 66 6F 20 7C 20 67 72 65 70 20 55 73 65 64 00 
09-02 17:35:10.007 14031 14031 E adbd    : service_to_fd: shell,v2,TERM=xterm-256color,raw:dumpsys meminfo | grep Used
